source_record_id,batch_id,dispatch_ts,zone,priority,response_minutes,temp_c,precip_mm,hospital_id
AMB-66ecd7d768bd,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 01:15:45+00:00,Z6,2,18.0,15.6,0.0,H003
AMB-9d385a6627ce,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 01:16:15+00:00,Z4,2,14.2,15.6,0.0,H005
AMB-117450b2faed,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 01:01:18+00:00,Z5,2,4.8,15.6,0.0,H001
AMB-f50aa6dae4da,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 02:57:41+00:00,Z1,2,8.0,14.9,0.0,H003
AMB-72377945c122,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 02:44:04+00:00,Z1,2,16.9,14.9,0.0,H002
AMB-956c7961b9d9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 02:49:26+00:00,Z7,3,36.2,14.9,0.0,H004
AMB-d6a6943471d6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 03:42:41+00:00,Z5,2,15.7,14.1,0.0,H005
AMB-81022121ab02,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 05:06:28+00:00,Z3,2,16.9,14.2,0.0,H005
AMB-06fcee13c5e1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 05:00:14+00:00,Z6,3,10.5,14.2,0.0,H005
AMB-2bc608b8a735,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 06:21:34+00:00,Z6,2,5.4,16.1,0.0,H004
AMB-255862e93788,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 06:41:02+00:00,Z6,2,11.4,16.1,0.0,H003
AMB-5809b490074e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 06:42:53+00:00,Z1,1,17.0,16.1,0.0,H001
AMB-3a6135367451,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 07:13:12+00:00,Z4,2,5.2,19.1,0.0,H002
AMB-5bf788390cc8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 08:50:59+00:00,Z1,3,13.8,22.3,0.0,H002
AMB-d6de719ca5fd,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 08:11:33+00:00,Z8,2,17.1,22.3,0.0,H004
AMB-0bc188c26587,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 08:20:10+00:00,Z7,3,12.8,22.3,0.0,H002
AMB-d63b932def8b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 08:49:06+00:00,Z5,1,6.8,22.3,0.0,H005
AMB-3ddf011b1589,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 08:15:33+00:00,Z2,2,9.7,22.3,0.0,H005
AMB-a3496a46e2d7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 08:40:18+00:00,Z3,1,6.6,22.3,0.0,H004
AMB-9cd8a4d58bf2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 09:36:20+00:00,Z1,1,6.4,25.4,0.0,H002
AMB-1dc0b60be87d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 09:13:13+00:00,Z7,2,10.1,25.4,0.0,H004
AMB-95afaf4f444b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 10:15:00+00:00,Z4,3,6.7,27.4,0.0,H001
AMB-4d6a0b040707,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 10:48:31+00:00,Z6,1,4.8,27.4,0.0,H001
AMB-0d92cd00d243,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 11:24:52+00:00,Z4,1,7.7,28.2,0.0,H003
AMB-76ded3c91b37,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 12:35:16+00:00,Z6,1,4.4,28.9,0.0,H003
AMB-6b028fc23d2b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 12:32:49+00:00,Z8,3,23.8,28.9,0.0,H002
AMB-ab3b66457fa4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 13:29:32+00:00,Z6,1,5.9,29.2,0.0,H003
AMB-40a75cec35eb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 13:21:27+00:00,Z7,1,3.4,29.2,0.0,H005
AMB-c7f02c45a99a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 13:14:40+00:00,Z1,2,19.6,29.2,0.0,H002
AMB-df0fecffea74,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 13:45:59+00:00,Z7,2,13.3,29.2,0.0,H003
AMB-ffebced9fec8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 13:52:50+00:00,Z8,2,6.2,29.2,0.0,H002
AMB-5a9dffd8d5e6,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 14:34:12+00:00,Z4,1,5.0,28.9,0.0,H002
AMB-6900f2a8fdd4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 15:23:17+00:00,Z2,3,19.8,28.4,0.0,H001
AMB-2cfbeb7b94ff,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 15:30:05+00:00,Z2,3,11.2,28.4,0.0,H001
AMB-dded1f3e4ab0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 15:41:41+00:00,Z7,1,4.0,28.4,0.0,H003
AMB-4558a81d47af,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 15:12:10+00:00,Z2,2,16.1,28.4,0.0,H001
AMB-022ef6bc8123,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 15:06:02+00:00,Z8,3,20.6,28.4,0.0,H003
AMB-72aac9280105,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 16:28:35+00:00,Z4,2,15.3,28.0,0.0,H001
AMB-9a438e2384db,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 16:44:32+00:00,Z5,2,10.4,28.0,0.0,H003
AMB-65549d9d0125,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 16:35:05+00:00,Z1,2,24.7,28.0,0.0,H004
AMB-3096679874d0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 17:34:43+00:00,Z7,1,10.1,27.0,0.0,H004
AMB-c66f91dc49e4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 17:09:18+00:00,Z3,1,10.0,27.0,0.0,H001
AMB-93d072917992,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 18:37:59+00:00,Z8,3,21.1,26.1,0.0,H004
AMB-af481623e4b5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 18:47:09+00:00,Z3,3,16.3,26.1,0.0,H003
AMB-6900f96e3812,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 18:28:30+00:00,Z7,3,12.3,26.1,0.0,H004
AMB-ab67261ee23b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 19:17:24+00:00,Z3,1,9.7,25.1,0.0,H003
AMB-376bf10704e4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 19:04:56+00:00,Z7,1,9.4,25.1,0.0,H004
AMB-c494fc83bc14,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 19:22:35+00:00,Z3,3,4.5,25.1,0.0,H001
AMB-54cce50adcbc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 20:06:46+00:00,Z5,1,10.2,23.3,0.0,H005
AMB-0e9187dadc08,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 21:22:36+00:00,Z6,2,9.7,21.4,0.0,H001
AMB-37ce36d8c890,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 21:03:30+00:00,Z1,1,12.6,21.4,0.0,H003
AMB-5c653ad6ff23,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 21:37:57+00:00,Z3,3,14.3,21.4,0.0,H004
AMB-62f2bfc5242f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 21:13:17+00:00,Z5,1,22.5,21.4,0.0,H005
AMB-0b514679664a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 21:56:29+00:00,Z5,3,28.6,21.4,0.0,H002
AMB-70a453a46d05,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 22:35:36+00:00,Z5,1,10.0,21.0,0.0,H003
AMB-4da809c2a106,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 22:50:14+00:00,Z5,3,10.7,21.0,0.0,H002
AMB-67953abb517b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:52:43+00:00,Z5,2,12.6,20.5,0.0,H002
AMB-049eb1dd86d0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:41:24+00:00,Z6,1,8.9,20.5,0.0,H003
AMB-67a2b2c70bce,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:14:09+00:00,Z8,2,14.1,20.5,0.0,H004
AMB-e34494a8fd13,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:28:43+00:00,Z1,2,5.2,20.5,0.0,H002
AMB-0a7820b418a8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:23:12+00:00,Z7,3,17.4,20.5,0.0,H001
AMB-6e17c8bceba2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:16:06+00:00,Z8,2,21.7,20.5,0.0,H002
AMB-a62d3087a7e5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:24:47+00:00,Z1,3,24.4,20.5,0.0,H004
AMB-f1b08eee49aa,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-03 23:45:20+00:00,Z3,2,5.3,20.5,0.0,H005
AMB-86f94e5cd272,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 00:20:50+00:00,Z3,3,64.6,20.2,0.0,H002
AMB-da697af33395,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 00:52:30+00:00,Z8,2,10.1,20.2,0.0,H004
AMB-3d86475c9725,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 01:01:23+00:00,Z8,2,13.1,18.9,0.0,H001
AMB-73049c5ab022,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 01:08:11+00:00,Z6,3,21.6,18.9,0.0,H004
AMB-83e63413ac9a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 02:09:17+00:00,Z7,1,6.3,18.2,0.0,H003
AMB-369fbb54a744,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 03:43:26+00:00,Z3,2,3.1,17.4,0.0,H003
AMB-d82632215875,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 04:53:56+00:00,Z3,1,6.8,17.0,0.0,H003
AMB-0b18b2e3b5f9,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 04:15:46+00:00,Z1,3,28.8,17.0,0.0,H004
AMB-c82df6faa91c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 05:45:00+00:00,Z1,3,28.5,16.9,0.0,H004
AMB-af01d12089c1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 05:30:13+00:00,Z5,2,12.1,16.9,0.0,H004
AMB-6d1b9592e2a1,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 05:09:01+00:00,Z6,3,17.0,16.9,0.0,H005
AMB-15d8f1954c1a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 05:07:14+00:00,Z6,2,11.1,16.9,0.0,H004
AMB-32a927d246ed,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 05:31:05+00:00,Z2,2,6.2,16.9,0.0,H001
AMB-3859edc529a2,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 05:00:58+00:00,Z8,2,2.1,16.9,0.0,H003
AMB-c3a7dfab0e8d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 07:31:59+00:00,Z2,1,4.9,18.9,0.0,H005
AMB-40b29e3c3c6d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 07:53:03+00:00,Z1,2,12.7,18.9,0.0,H003
AMB-594d45c587dc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 07:01:19+00:00,Z3,1,3.8,18.9,0.0,H004
AMB-de4c53e0cd97,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 07:20:23+00:00,Z2,3,15.8,18.9,0.0,H001
AMB-3d141eb05e38,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 09:19:08+00:00,Z5,2,7.0,21.0,0.0,H004
AMB-ca79f45a4d88,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 09:39:01+00:00,Z6,3,15.0,21.0,0.0,H002
AMB-cef91c6282cb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 09:34:03+00:00,Z3,2,7.7,21.0,0.0,H005
AMB-993fcf40ff9f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 10:46:27+00:00,Z6,1,7.5,21.2,0.0,H005
AMB-faf5393295c8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 10:35:25+00:00,Z2,1,4.6,21.2,0.0,H001
AMB-502ac3e62a03,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 10:24:12+00:00,Z4,1,5.0,21.2,0.0,H001
AMB-5b98749084fc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 11:02:44+00:00,Z8,2,7.4,22.1,0.1,H005
AMB-26de36111f74,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 12:50:54+00:00,Z3,3,10.0,22.1,0.0,H002
AMB-bc8c2d4d1125,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 13:26:24+00:00,Z1,1,3.7,22.8,0.0,H003
AMB-e155c2ee674d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 14:10:52+00:00,Z6,2,6.5,23.0,0.0,H002
AMB-d19b62628344,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 14:23:58+00:00,Z8,3,10.8,23.0,0.0,H003
AMB-1b3b3bcf0b06,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 14:42:21+00:00,Z5,3,16.3,23.0,0.0,H001
AMB-879137706de3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 14:16:40+00:00,Z7,1,10.5,23.0,0.0,H003
AMB-0bf2cd1968b4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 14:12:50+00:00,Z7,1,8.7,23.0,0.0,H001
AMB-a98ae3d22375,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 15:40:48+00:00,Z7,2,3.5,22.5,0.0,H004
AMB-cd8fca76bfd0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 15:50:42+00:00,Z5,2,6.7,22.5,0.0,H005
AMB-e619b8ccf9c8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 16:48:37+00:00,Z8,2,6.0,21.8,0.0,H001
AMB-a34db16954be,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 17:40:19+00:00,Z5,3,21.9,20.9,0.0,H004
AMB-c50edb2803f0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 17:46:05+00:00,Z7,2,26.7,20.9,0.0,H005
AMB-3c3db5a93271,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 17:47:46+00:00,Z2,3,15.9,20.9,0.0,H002
AMB-3341efd3f05b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 18:28:52+00:00,Z8,3,25.2,20.5,0.0,H005
AMB-7e552155c761,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 18:21:59+00:00,Z1,3,13.0,20.5,0.0,H005
AMB-ef413c9457d7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 19:32:41+00:00,Z1,1,12.9,19.1,0.0,H004
AMB-7d9f5ae886fc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 19:23:38+00:00,Z1,3,36.5,19.1,0.0,H004
AMB-cd061f7a3501,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 20:16:27+00:00,Z5,2,14.3,18.4,0.0,H005
AMB-10d165019d98,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 20:53:28+00:00,Z8,1,11.1,18.4,0.0,H004
AMB-f802b6953495,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 22:59:19+00:00,Z4,1,11.2,17.3,0.0,H002
AMB-4fd2daad1f1c,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 22:25:07+00:00,Z7,2,4.9,17.3,0.0,H001
AMB-c7a8ffadba82,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 22:40:40+00:00,Z6,1,7.0,17.3,0.0,H001
AMB-270055f73216,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 22:21:30+00:00,Z8,1,7.4,17.3,0.0,H002
AMB-bc6e14520d57,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 23:55:28+00:00,Z2,2,14.2,16.4,0.0,H002
AMB-8344c9f8f97a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-04 23:54:45+00:00,Z5,2,18.1,16.4,0.0,H001
AMB-7ed6f837f112,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 00:06:32+00:00,Z8,2,6.6,15.3,0.0,H002
AMB-c69814510b0a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 00:00:24+00:00,Z2,2,13.0,15.3,0.0,H003
AMB-47d2315f098e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 00:48:16+00:00,Z4,2,7.1,15.3,0.0,H005
AMB-7f6ae137a545,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 01:02:57+00:00,Z3,3,16.3,14.2,1.1,H003
AMB-09936bf42919,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 01:20:28+00:00,Z5,3,16.2,14.2,1.1,H003
AMB-1275485ce6d0,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 01:33:37+00:00,Z7,3,17.0,14.2,1.1,H001
AMB-091aac1e1320,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 01:19:39+00:00,Z1,2,3.8,14.2,1.1,H002
AMB-ef25de3965e8,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 02:07:40+00:00,Z7,3,9.6,13.8,0.1,H005
AMB-d5d03afbee41,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 02:30:36+00:00,Z1,2,12.2,13.8,0.1,H003
AMB-11df1c7a2425,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 03:57:32+00:00,Z7,2,16.6,13.6,0.0,H003
AMB-0734c159636e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 03:03:48+00:00,Z5,2,6.6,13.6,0.0,H004
AMB-18eece990fc5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 04:45:39+00:00,Z5,1,6.1,13.1,0.2,H001
AMB-6b9325e601ed,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 05:58:52+00:00,Z7,2,12.8,13.4,1.0,H002
AMB-9f8b6ac44624,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 05:46:15+00:00,Z2,1,4.8,13.4,1.0,H005
AMB-0fb918e195c4,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 06:07:59+00:00,Z6,1,14.2,12.6,1.4,H003
AMB-c6f83cb547e3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 06:25:07+00:00,Z8,2,10.7,12.6,1.4,H002
AMB-1ff964168115,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 06:47:49+00:00,Z5,3,4.6,12.6,1.4,H003
AMB-af43286173dd,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 07:06:21+00:00,Z7,2,23.1,13.8,0.2,H004
AMB-3fe2382b447a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 07:59:27+00:00,Z3,1,3.3,13.8,0.2,H001
AMB-4e2a98e0eab5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 08:57:09+00:00,Z8,1,4.9,15.6,0.0,H003
AMB-925c906685a7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 09:15:56+00:00,Z3,2,8.7,16.5,0.0,H002
AMB-a46fb941d2b7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 10:35:28+00:00,Z3,3,35.0,17.9,0.0,H001
AMB-8ac2bbceae75,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 10:11:00+00:00,Z7,1,10.8,17.9,0.0,H004
AMB-c860013d8d2f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 10:55:34+00:00,Z7,2,9.3,17.9,0.0,H002
AMB-258ea182d4bb,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 12:07:13+00:00,Z3,3,23.6,17.8,0.0,H005
AMB-39784ccc868b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 13:49:07+00:00,Z5,3,14.7,19.0,0.0,H003
AMB-a3ff59ee2a74,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 13:57:48+00:00,Z5,2,13.5,19.0,0.0,H003
AMB-408611200c95,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 13:36:00+00:00,Z5,1,4.9,19.0,0.0,H005
AMB-5904ac2ed82e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 13:07:04+00:00,Z3,2,3.9,19.0,0.0,H003
AMB-99890a3fb70b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 13:16:33+00:00,Z8,2,13.7,19.0,0.0,H001
AMB-bfbd6539da65,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 14:58:47+00:00,Z2,1,10.5,18.4,0.0,H002
AMB-b67aa3fdfba7,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 14:33:34+00:00,Z6,3,7.3,18.4,0.0,H004
AMB-d5e53fdfea03,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 15:04:09+00:00,Z1,2,5.8,17.5,0.3,H002
AMB-703a87e4c618,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 15:39:45+00:00,Z4,1,5.0,17.5,0.3,H004
AMB-5521839a783b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 16:24:04+00:00,Z5,2,12.4,17.0,0.0,H005
AMB-761d0670431e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 16:40:13+00:00,Z7,2,14.9,17.0,0.0,H002
AMB-f89e7788a9cc,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 17:13:33+00:00,Z7,1,5.4,16.2,0.0,H003
AMB-42b180b37a5a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 18:37:40+00:00,Z5,2,9.7,15.6,0.0,H002
AMB-5072a35ae872,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 19:25:49+00:00,Z1,2,9.3,14.3,0.0,H005
AMB-d46ce28b828f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 20:13:37+00:00,Z2,1,3.6,13.2,0.0,H002
AMB-095fbe7ecef3,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 21:59:52+00:00,Z4,3,13.8,12.6,0.0,H003
AMB-d91722deacdd,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 21:20:28+00:00,Z7,1,7.7,12.6,0.0,H003
AMB-82a397ed2b84,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 22:14:40+00:00,Z8,2,19.9,11.9,0.0,H001
AMB-d2a0cb7b8e61,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 22:55:42+00:00,Z1,2,13.7,11.9,0.0,H002
AMB-a8a69fa212aa,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-05 23:29:32+00:00,Z5,1,5.3,11.4,0.1,H003
AMB-e3d20d323181,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:55:41+00:00,Z5,2,9.4,11.1,0.1,H005
AMB-74fb5b671e3b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:41:29+00:00,Z1,1,11.5,11.1,0.1,H002
AMB-101aa3698423,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:37:13+00:00,Z1,3,33.1,11.1,0.1,H005
AMB-9555b0a4d481,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:27:04+00:00,Z6,2,4.8,11.1,0.1,H004
AMB-e61cdf60b6e5,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:25:30+00:00,Z6,2,6.2,11.1,0.1,H004
AMB-dab517caf25b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:26:49+00:00,Z1,2,31.9,11.1,0.1,H005
AMB-eb0303af6a7e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:30:02+00:00,Z2,3,9.9,11.1,0.1,H003
AMB-965fe9bbd78e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 00:08:22+00:00,Z5,3,9.3,11.1,0.1,H005
AMB-004e9d98a48d,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 01:33:13+00:00,Z6,1,5.2,10.9,1.5,H001
AMB-fa3676f6e18a,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 01:19:25+00:00,Z4,2,4.9,10.9,1.5,H005
AMB-d6c5fd733f79,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 01:35:07+00:00,Z5,1,3.2,10.9,1.5,H001
AMB-8c224775c665,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 02:12:24+00:00,Z7,1,8.6,10.4,2.4,H003
AMB-4f479e9c300e,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 02:01:18+00:00,Z3,2,2.5,10.4,2.4,H002
AMB-e531cf7be086,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 03:42:53+00:00,Z7,2,8.4,10.3,3.0,H004
AMB-f2288d8e9336,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 03:24:37+00:00,Z8,2,8.5,10.3,3.0,H003
AMB-52504ca9380b,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 03:02:05+00:00,Z3,1,6.6,10.3,3.0,H005
AMB-794300dadd98,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 03:44:08+00:00,Z2,2,7.1,10.3,3.0,H005
AMB-50f35e0851aa,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 03:38:13+00:00,Z3,2,6.6,10.3,3.0,H004
AMB-16a99c5d862f,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 04:53:09+00:00,Z7,2,20.8,10.2,2.2,H004
AMB-403446d96035,f6b8f44f-c3c0-4e76-9345-22f523f19033,2026-05-06 04:29:32+00:00,Z7,1,7.3,10.2,2.2,H002
